Comment,Sentiment
first got btc back hodlingbuying assets different price points since ive corrections likely experience future volatility simply price one needs pay want play dont alts im bit btc maxi said btc hasnt died surely wont stick yes feeling pain long run blip see past corrections felt got high back think less bouncing place look back see regret courage buying times believe btc value means buy dips afford got feeling crunch hang btc get rich quick scheme wait see come away stronger buy trade long term ever made btc day trading expert mr leon calvin crypto weeks one best medium backup assets incase goes bearish technical analysis second reach mr leon calvin ͳeiєɠɾαm leoncalvintrade cheers thank later,1
wonderful video first got btc back hodlingbuying sats different price points since ive corrections likely experience future volatility simply price one needs pay want play dont alts im bit btc maxi said btc hasnt died surely wont stick yes feeling pain long run blip see past corrections felt got high back think less bouncing place look back see regret courage buying times believe btc value means buy dips afford got feeling crunch hang btc get rich quick scheme wait see come away stronger buy trade long term ever made btc day trading expert mr jacob carlson crypto weeks one best medium backup assets incase goes bearish technical analysis second language reach mr jacob carlson ͳeiєɠɾαm,1
appreciate help recovering bitcoin wallet hope continue working future bitcoin issues,2
appreciate help recovering bitcoin wallet hope continue working future bitcoin issues,2
honestly appreciate content technical analysis good find truly baffling major crypto youtubers look mostly pure ta completely ignore bigger narrative btc pumpspumped future outlook even rosier seems kinda irresponsible ignore fact etf launch far caused major dump peaks btc already shaky footing historically low volume almost pure whale pumpsnarrowly avoiding longterm bear market emphasis put day tradiing less affected unpredictable nature market made btc day tradng wtrade inspects insights charts one step ahead analysis,0
thanks update always appreciate insight im really blown away fact watched videos long opinion putting forth video much would like add said market tug war bull one side bears end really bear market rally bitcoin done going like stocks done going isn’t bear market rally fed achieves soft landing bitcoin probably rally substantially wait see hope fourth quarter economy slowing enough fed says going pause see next crypto cycle start witnessed last cycles bull run amount bear posts negativity around crypto like bitcoin entering area bottom formed imo please note could take months likely volatility directions despite volatility ruled market year retail trader crypto market implementing strategiessignals eddie crypto professional brokertradr mentor accumulated btc profits although rates capricious wiping profits people open learning history survive it’s difficult reach mr eddie ͳeiєɠɾαm personal handle whatsapp✙‬,2
really appreciate clear simple breakdown financial pitfalls lost much cryptos making around every week trading different stocks cryptocurrencies using wtrade inspects,2
ccrypto helping regulate rather pretend wont ever happen big institutions getting catalyst launch us stratosphere people dont like change change made grow used becomes non issue usually fears never materialize benefits unaware turn far beneficial rug pulls projects initiated process regulation ruined got involved setting guidelines helping regulators understand crypto space i’d get involved knowing made btc daytrade wtrade inspects weeks,1
bybit bonus global binance bonus nonusa mexc bonus usaglobal moneyzg crypto course scammers comments never contact,0
trying make sense cryptocurrencies bit overwhelming investors nascent promising asset class built technology potential disrupt wide range industries investors whats probably attractive possibility lifechanging returns dont worry youre late crypto party likely still early innings leaving lots time put money work learn burgeoning market youre new crypto advise trade guidance expert learned alot youtubers especially mentor gerard mcdonald taught make trade increase portfolio btc lately,2
today less time everybody wake get winning team,1
wisest thing everyone mind currently invest different streams income doesnt depend govt especially current economic crisis around word still good time invest gold silver digital currenciesbtc shiba,2
always good hear thoughtful logical analysis don’t care bullish bearish market trade small percentage partfolio rather markettrading went smooth able raise btc started btc weeks implementing brain scott legitimate trusted daily trading signal tips,2
exactly looking thank,2
amazing video first time hearing atr ill defiantly playing around,2
great platform auto crypto arbitrage think speed btc deposited coswift account increase,2
great video clear concise explanations,2
bear market trying focus btc eth sol matic losing sight bnb gala,1
telegram channel join,1
honestly appreciate content technical analysis good find truly baffling major crypto youtubers look mostly pure ta completely ignore bigger narrative btc pumpspumped future outlook even rosier seems kinda irresponsible ignore fact etf launch far caused major dump peaks btc already shaky footing historically low volume almost pure whale pumpsnarrowly avoiding longterm bear market emphasis put day tradiing less affected unpredictable nature market made btc day tradng kerry pickett insights chartshis one step ahead analysis,0
sincerely appreciate knowledge share closely watching crypto even invested chances wondering whether latest bear cycle truth market remains unpredictable especially longterm despite heavy outflows bitcoin still managed promptly recover recovery demonstrated bitcoin’s strength despite stress tested highly volatile unfavorable market conditions could outcome sign market ready bigger recovery obvious answers yes despite long might take important stay ahead market trading right strategy trading boston weber’s signals strategy weeks able accumulate btc signals he’s trader believe everyone else also work,2
money issue everyone better luxurious life life really hell got crypto investment since actually glad started crypto it’s turning point financially cant ever regret making greatest move changed life financially today,2
think classic trend channel entered top exited bottom ethereum made think bullish price entered trend bottom exited bottom big thanks alice marcella helping earn implementing method following guide,2
forever appreciate channel mrs victoria wiezorekyouve helped family alot videos advice lessons funny words inspirational helpful us wife able minimal conscious spending saving investing wisely earn every week youre blessing generation love,2
attracted much losses trading owni trade well demo think real market manipulated anyone help least tell im wrong,0
many factors come play sustain trade momentum course sir richard friedman brings unique positive incentive policies market expansion strong global demand believe factors combined market technical forces triggered significant reduction market’s implied risk premium assets,2
hit today thank knowledge nuggets thrown way last months started june,2
im longer waiting grant loan earn every days recently,1
honestly appreciate content technical analysis good find truly baffling major crypto youtubers look mostly pure ta completely ignore bigger narrative btc pumpspumped future outlook even rosier seems kinda irresponsible ignore fact etf launch far caused major dump peaks btc already shaky footing historically low volume almost pure whale pumpsnarrowly avoiding longterm bear market emphasis put day tradiing less affected unpredictable nature market made btc day tradng wtrade inspects insights charts one step ahead analysis,0
crypto helping regulate rather pretend wont ever happen big institutions getting catalyst launch us stratosphere people dont like change change made grow used becomes non issue usually fears never materialize benefits unaware turn far beneficial rug pulls projects initiated process regulation ruined got involved setting guidelines helping regulators understand crypto space i’d get involved knowing made btc daytrade axel william crypto weeks,1
thanks like truthful coverage mad respect educating everyone btcs price fluctuating lately think educating newbies aside holding rather discussing dip good thing space buy dips put active trades making profits trades confidently waiting pump price inevitable people understand space works advantage understanding charts won’t guarantee asset going prices go nevertheless market profitable despite price ups ive always played safe implementing trades insights signals renowned trader ruby benally made btc recent crash market within period five weeks,2
always good hear thoughtful logical analysis small rally fake entering crab market dont care bearish market trade small percentage portfolio rather going every couple weeks trying time market trading went smooth implementing wtrade inspects daily trading signals tips,2
keep great support spreading word,2
forever indebted youve changed whole life continue preach name world hear youve saved huge financial debt little investment thanks much mrs nancy hanson,2
dont let fears get best fear illusion stands success need take charge stand ground pushed around fears investment pays,1
make money crypto trading without making excessive losses,1
keep fighting good fight sure hard thing run cant argue overall game plan,2
read tweet yesterday im glad got many naysayers comes luna classic pathetic dont need negative energy around us faith luna classic work show new crypto currency companies run,2
thank watching intro bitcoin price prediction played almost perfect bitcoin stock market bitcoin halving btc pattern events,2
great video… love guts call bottom formation great analysis hope you’re right continue accumulating hope inflation doesn’t bite us butt,2
don’t disagree watch btc adoption big money playing stock market ideals keep good work see soon,2
dan think institutional investors increased correlation sp,1
among short list watch every day bro keep great work,2
great points video agree suspect may convenient think btc perfectly correlated spnasdaq altcoins btc know…time tell,2
saying qt high inflation possible severe recession increasing rates won’t affect btc price,1
really tough times whole market top coins token fans still growing psg rbif sat arsand potential project held long time wc,2
semifamous stock flow model invalidated however form cycle theory certainly still exists doesnt really matter plan invest dca believe patience,1
sir please make separate video explain whats best price rate btc eth investment months wait,1
great information jazakallah,2
mashaallah,1
dear sir waves ne cent ki trade di ha qnt ne dollar ki se,1
sound audio issue,0
think btc tak ja sakti hai days,1
bhai jan allah pak apko bhot khush rakhe dil se apko roz dua deta hn aapki videos dekh kar har moth hazar kama leta hn,1
thank brother,2
voice,1
first view,1
bonus join bitget ►► get bonus use link bitget tutorial phemex bonus ►► get bonus use link phemex tutorial bybit bonus ►► get bonus use link bybit tutorial trade exchange prohibits trading geographical region market cipher indicator ►► trading view charts ►► ledger nano wallets ►► ledger nano x tutorial btc altcoin trading bot ►► free trial get using link unstoppable domains ►► brave browser ►► elrond maiar “crypto zombies” free telegram ►► intro credit timestamps intro bitcoin analysis btc inception spx dxy bottom signals btc exchanges us pce crypto news final thoughts subscribe backup channel follow twitter ►► join telegram ►►,1
market always seems unpredictable looking price action need know buying crypto gonna make good profit coming months,1
hope splitting away stocks normal joes realize hedge government,1
dude best intro yet month’s data support statement,2
boy got shivering real here…last friday year…,1
actually took money major exchanges time assets hit theres hardly profit made solana avax dexes new play,1
awesome analysis always right hand salute sir,2
channel got cubing i’ve realized fun actually,2
bought cube days ago really hard didnt solve know people solve,1
rubiks absolutely impossible,1
remembered seeing rubik’s impossible walmart thought scrambled cube realized,1
turning speed seems like finishing cube seconds imma lyin,1
pov youre angry throw doesn’t break,1
also everytime legend god cubing,1
like say scrambling cube cause can’t tell you’re solving scrambling,1
send rubik’s impossible different angle doesn’t look solved,0
love way iphone sitting,2
fingers move faster internet,1
pyraminxlevel skewblevel gear cubelevel kilominxlevel redi cubelevel fisherlevel mirror cubelevel void cubelevel picture cubelevel megaminxlevel ilevel gigaminxlevel teraminxlevel petaminxlevel magic volcanolevel sudoku cubelevel cubes collection solved real life computeronline pyraminx megaminx mirror cube,1
opinion blindfolded hardest need remember move scramble cant see solving,0
studying grade grade maybe grade grade grade grade homework grade grade grade grade grade grade exam grade grade grade grade grade grade,1
like months ago level solved magic volcano help solved sudoku cube tutorial automatically made level,2
teacher explains homework exam remember,1
hardest,0
solved essentially makes level much time,1
level although havent tried plenty cubes maybe level get sudoku cube one day,1
proud learning × age,2
lets appreciate fact jperm almost remembered names,2
jperm shows massive collection looks cheap found toy store edit hit likes yay never thought comment would still getting replies likes lol,2
first ive questioning jperm know names second rich,0
yj yulong personal opinion think it’s pretty great cube start,2
would love collection,2
rubik’s exact thing also lot center twisting lockups,1
nice collection cube collection something like started rubiks speed decent beginners louder car didnt last long corner cut much entire thing exploded pieces went missing christmas got qiyi megaminx still havent learned solve friend gave tiled rubiks cube leaned solve got moyu weilong wr im getting scs corneredge magnet set cornercore magnet set get cubicle good cube christmas probably main depending stay main longer,1
make type video watch love content watched times,2
don’t even cube watch videos they’re satisfying find interesting enthusiasts different things talk,2
surprised cube collection took less minutes best collection video ever created,2
hey brightsiders ever managed solve rubiks cube,1
easily explained watch billion times,2
hard beginning relentless struggle finally finished watching video,1
works perfectly giving us bunch things literally masterclass,2
watched trillion times speed thank solved rubics cube belive practice thoroughly ill able solve without issues thank bright side,2
finally finished made one piece final stage hardest couldnt remember move keep pausing video rely white color get lost since color thats rubiks cube process,1
solve rubik’s cube time leave bought,1
finally years able solve rubiks cube without cheating peeling stickers thanks lot guide,2
well explained took straight keep solving algorithm video trying solve video keep practising algorithm step step solve,2
really helpful thank,2
people say every year astounding scrambles cubes five second clip beginning,2
timestamps took forever intro ——————————— original nxn lanlan rubik’s rubik’s rubik’s vcube vcube vcube mfjs mfjs yuxin huanglong —————————————————— main speedcubes gan pro gan maglev valk strong valk yj mgc yuxin hays xman volt ud gan skewb enhanced moyu weilong pyraminx maglev yj yuhu megaminx qiyi magnetic clock rubik’s clock rubik’s clock intermission giant heshu super big ————————————————— shape mods cuboids “brick” bandaged cube “meffert’s” bandaged cube cutter cube old cutter cube fisher cutter cube octagonal barrel ghost cube yj axis cube rubik’s mirror cube moyu crazy fisher cube windmill cube ———————————————— mods octahedron intermission logo cube ——————————————— barrel cube mods barrel barrel barrel barrel barrel barrel barrel megaminx barrel redi cube barrel skewb barrel barrel pyraminx barrel offaxis barrel floppy cube barrel mini barrel ——————————————————— miscellaneous mods fused cubes old fused cubes siamese cubes void cube chain world’s worst world’s heaviest fastestturning fastestturning world’s lightest world’s lightest april fools april fools april fools modded rubik’s modded worst paper paper ——————————————— lego cube mods lego lego lego lego lego fullyfunctional lego fullyfunctional lego fanxin color brick —————————————————— sticker mods shadeshifting shadeshifting grayscale rubik’s impossible vcube minecraft cube “pinwheel” “checker” calendar cube supercube supercube scrambled ——————————————————— miscellaneous nonwca calvin’s puzzle hexaminx sun cube curvy copter meffert’s curvy copter qiyi clover cube qiyi ancient coin cube qiyi pentacle cube qiyi super ivy cube qiyi twisty skewb skewb mixup skewb mixup ii skewb mixup iii moyu redi cube qiyi six spot cube shengshou dino cube qiyi ivy cube qiyi fluffy armadillo cube cubix tube rubik’s void puzzle meffert’s oscar’s treasure chest witeden mixup cube qiyi rubik’s yj star barrel super star yj yeet ball meffert’s gear shift gear cube qiyi gear cube qiyi gear barrel qiyi gear ball qiyi gear pyraminx ———————————————— tetrahedra qiyi pyramorphix mastermorphix mod moyu megamorphix shengshou pyramorphix shengshou mastermorphix shengshou megamorphix shengshou gigamorphix shengshou morphix shengshou morphix shengshou morphix shengshou jing pyraminx shengshou jing pyraminx shengshou jing pyraminx shengshou jing pyraminx shengshou void pyraminx shengshou mirror pyraminx qiyi coin pyraminx qiyi clover pyraminx qiyi duomo cube meffert’s pyraminx duo meffert’s pyraminx duo shengshou master pyraminx moyu corner twist pyraminx moyu boomerang pyraminx moyu bead pyraminx moyu windmill pyraminx moyu maple leaf pyraminx moyu triangle pyraminx intermission shengshou pyraminx qiyi pyraminx moyu magnetic pyraminx xman bell magnetic pyraminx qiyi ms pyraminx xman bell magnetic pyraminx gan pyraminx standard steven’s little magic pyraminx gan pyraminx enhanced pyraminx force cubes —————————————————— dodecahedra calvin’s puzzle megaminx ball shengshou kilominx qj pyraminx crystal shengshou gigaminx meffert’s megaminx yj yuhu megaminx xman galaxy megaminx xman galaxy megaminx concave xman galaxy megaminx megaminx force cubes —————————————————— cubes qiyi wuji yj yufu vcube qiyi wuhua xman shadow vcube yuxin angstrom auchuang gts qiyi ms yj mgc moyu weisu moyu mini aosu newisland windstorm newisland windstorm stickerless mfjs angstrom aosu qiyi mini wuque qiyi wuque yj mgc qiyi ms valk moyu aosu wr —————————————————— skewbs lanlan skewb moyu skewb qiyi skewb moyu magnetic skewb xman wingy skewb moyu aoyan skewb gan skewb standard force skewbs ————————————— ’s cubetwist qiyi yj guanlong yuxin little magic xman volt ———————————————— cubes vcube vcube yj glow dark yj guanpo plus rubik’s speed cube moyu lingpo moyu weipo mohuan shousu chuwen guoguan xinghen tsm qiyi ms yj elite valk angstrom valk gan leap gan explorer ———————————————— smart cubes giiker super cube giiker super cube gocube gan rubik’s connected gan carry heykube moyu weilong ai ————————————————— small cubes z christmas tree qiyi qiyi spinner meffert’s mini mole cube lefun mini skewb z mini cube lefun mini pyraminx rubik’s mini qiyi mini gear cube mini fused mini ’s triple fused mini ’s quad fused mini ’s cubicle pyraminx cubicle megaminx one cube cube lab mini maru nano “world’s smallest” gan gan ———————————— dayan ’s dayan guhong dayan zhanchi dayan zhanchi black dayan zhanchi dayan tengyun dayan guhong ————————————————— gan ’s gan air sm gan xs max gan x max gan xs gan air gan pro —————————————————————— moyu ’s moyu weilong moyu weilong wr moyu weilong wr moyu weilong wr maglev yj guanlong plus cubicle pro shop yulong yj elite guoguan yuexiao pro guoguan yuexiao edm mfjs cubicle labs moyu moyu maglev moyu transparent force cubes ———————————————————————— qiyi ’s qiyi thunderclap valk valk stickerless valk elite qiyi ms xman tornado qiyi big sail qiyi warrior w mysterious qiyi qiyi sail w ———————————————————————— ’s yuxin kylin senhuan mars fangshi shaunren illusion rubik’s rubik’s speed cube shengshou pearl shengshou wind ’s green screen cube whoops mfjs meilong outro also octopus,1
people dream half collection love vids much im getting today,2
see big edge pieces everything turns around actually centers cloverleaves actually edges corners half look like centers half actually hidden inside puzzle means actually look inside puzzle see pieces makes really hard,0
collection growing much year year it’s amazing,2
great review missed stopped cubing past years i’m back thank video,2
love octopuses seriously remember back like end year would always mean getting subscription feed flooded cube collection videos nowadays seems like you’re one still enjoyed every minute long video also salute much effort would’ve taken solve puzzles,2
try mgc top solvers use days mgc also really good,2
octopi fit area equivalent size beak also anyone didn’t know mollusk beaks also octopi mollusks thank amazing video well done good sir definitely gave ideas far new puzzles potential mods appreciate time put filming production well matter anyone says remember you’re feel unhappy even slightest things video always remind something people aren’t i’ve watching stuff years always enjoyed cube collection videos thank content,2
gonna fun movie,2
long take guess image,1
im surprised took hours solve cubes project insane well done good sir,2
persistence creativity know bounds mike amazing amazing daily puzzles,2
appreciate honesty power influencer,2
really cool didnt immediately spoil image gonna cool picture,2
mike saying im back mike way possible,2
insane respect,0
super interesting parts image look gray distance despite actual gray cubes,2
mike somehow manages surprise us top every new video keep great work,2
cuber video good usually cubing videos made people know less hobby get things wrong mislead people also dailypuzzles great store good see giving exposure,2
first cube unboxing second cube unboxing third mystery fourth im impressed,2
thanks cube head amazing content love cubing content definitely top cubing content creators,2
cubehead person channel emotion,1
dude want say videos good getting better better,2
let find minutes life watch masterpiece later today,2
dude youre one best cuber youtubers id say even favorite made day,2
new video comes literally put everything watch you’re best cubehead,2
idea cube lube vid sounds like banger really love setting cubes think yoo cube setup probably best one especially works almost every cube,2
thanks making excellent content keep great work congratulations subscribers,2
hey cube head quick question got package cubicle havent unboxed channel also love videos,2
like comment think career opera please dont edit everyone complaining see video description,0
super hard solve keeps slipping atoms hand,0
transition great,2
someone cant scramble,1
love smooth,2
it’s interesting get rounder blocks add,2
appreciate scrambled pieces make video,1
legends still thinking move ×,1
love surfaces stop flat,2
level game theres many dang rewards,2
cubers watching video like,1
“if solve one handed that’s impressive” whole wca event joke,1
cubers like wtf hand inpressive can’t even seconds,0
thought cuber video first part satisfying,2
awesome video could never solve ppl great job,2
watching someone knows nothing speed cubing mildly entertaining,1
thumbnail rubik’s cube would completely fall apart turn without increasing size outer layers,0
speedcuber watching say “how even one handed” hurts inside edit everything video hurts inside,0
answer fastest unofficial time around seconds fastest official time held yusheng du,1
called unscramble scrambling cube pattern reverse,1
heres handy stepbystep guide better navigate tutorial stepbystep introduction step make daisy step create white cross hold cube step solve bottom layer step solve second layer step create yellow cross cube notation step solve yellow face step position corners step position edges check printable text version wiredcom,1
wrong move gone,0
finally solved cube i’ve years july thank much amazing guide cube robbie,2
thank used video started cubing i’m seconds best time least year practice average seconds love speed solving,2
even though took whole lot practicing achieve glad inform solve cubes without video thanks,2
yellow cross finish yellow face corners edges move edges left move edges right none solved,1
tries meltdowns cry happiness later officially solved first rubiks cube,2
tutorial greatest ever got son rubix cube birthday working solving finnally paid solved cube tutorial glorious,2
genuinely great teacher finally solved first rubik’s cube age many years frustrations teach year old son,2
finally got solved first time solving rubik’s cube thank much video,2
realized quintillion less sextillion,1
lets appreciate much effort humor videos hope soon,2
pretty cool video explained humour huge number possible well done,2
video sick thank making i’m really curious divide account cube states aren’t possible like single misoriented corner edge anyone explain thank,2
im suddenly questioning solve one five patterns,1
nice loop,2
love ur editing also wow look cube don’t think there’s quintillion combinations cool,2
yea cant centers also oriented different ways like picture cubes possible whole cube solve except one center piece thats rotated,1
way vids one day best day ever,2
usualy great content great editing,2
great win hit well played roshtein cheers,2
amazing hit,2
y’all really watch believe guy gets personal best every slot never money always max wins come back back within week get y’all think that’s true go try good luck mention amount times buys i’ve seen ppl ripp machine casually got near max spins times row easy man stuff wild who’s watching don’t waste time i’ve dabbled community got higher rtps big sponsors boosts win bonus don’t fooled,2
brother god bless,2
brother god bless,2
nice sponsored count wins sucks others thinking theyll win,1
best gambler gz money,1
omg wow,2
ahhh life scammer,0
mil,1
mi canal en español friends channel customization best channel crafts guys incredible challenge team spent incredible amount time shoot awesome issue watch tell us seen records,2
respect lad solved first cube took hours cant imagine difficult must amazing earned sub mate,2
one thing dude never takes credit archives something always respect us audience team polite video congratulate achievementmore come always,2
congratulations man really insane effort goal almost impossible really cant imagine solving big cubes omg,2
really congratulate hand hurt even watching dont know endure pain say really patient determined person although love video shouldnt push hard show us produce simpler content anyway wish continued success,2
i’m curious solving biggest smallest would change time eyes tired hardest would done might worth comparison time,1
mindblowing brother incredible love india huge respect,2
really likes method tutorial solve like seconds even though im kind beginner,2
legend deserve great respect,2
really hard worker loved im also cube lover im beginner really appreciate,2
amazing work ryden you’ll minute time good rubik’s cubes right,2
go ryden great work love thanks sharing,2
wowgood job,2
makes feel proud age learned solve first rubiks cube,2
im speed cuber mindset improve speedcubing one skateboarders gotta keep pushing limits bet two months hell less seconds consistently get speed stacking timer also kind mat protect whatever hes gonna drop cube,1
hey ryder cuber sub average recommend smooth consistent movements speed however you’re amazing get minute minute fast much practice keep working buddy,2
beyond proud ryden i’m speedcuber amazing see,2
love ryden sticks tongue trying solve cube lol,2
goodness took literally months get past second layer get speed im todaycongrats ryden,2
great work actually need help solving rubik’s cube,2
want ask watch end also dont also thanks everyone said youre team tingboy ill let know,2
always love tingman’s video due high quality also it’s wholesome,2
olor’s face tingman bring secret cube got dying,1
genuinely like mini gan i’m gan fan solve …,2
kind non cuber videos still good keep great work,2
definitely bigger milestone,2
hilarious imagine olor throws gan,2
tingman don’t fooled size also tingman “small cube”,1
last cube expected olor bring gan,1
hi ting man thank much private message arlo absolutely loves would like know many cubes thanks stu arlo,2
thought pretty well… timmy solved sides blindfolded lol,2
connections powerful mean souptimmy cubing youtuber become friends someone subscriber count,2
timmy solve white side seconds also timmy solve puzzle seconds,1
another fun video,2
friends soup timmy good solving rubix cubes,1
never knew zhc could solve cube lol,1
you’re friends zhc interesting…,1
yoooo collab zhc unexpected nice,2
love zhc soup timmy’s videos,2
yay zack unexpected edit thanks many likes,2
top giveaway people use discount code “cubehead” month cubicle giving away puzzles people instagram,2
super fun watch definitely improving video ill get cube mods sure,2
personally would switch places metal smallest lose things easily especially tiny cube,0
quality content man brings us entertain us huuuuuuge,1
hey cubehead thanks wonderful videos can’t wait one keep content never fail impress,2
awesome video always kind disappointed personal favorite ghost cube didnt make list,2
guys made list also loved green screen effects cubehead always stepping game,2
lets take moment appreciate much work effort puts videos love u cubehead,2
always motivate cube faster videos entertaining keep good work,2
entertaining like ryan trahan cubing,2
thank helping us reach subs giveaway ironic know cards kauan mariani ferreira abhinav basnet congrats i’ll reply comments info ivaan srivas still needs contact giftcard… i’ll give one week otherwise i’m giving one away someone else,2
well send chinese dictionary next package,1
cant use timer black surface black doesnt reflect infrared light try using white table,0
great cube newer versions one air leap pro air many features pro leap leap bigger core magnets pro sometimes disadvantage main pro default ges set drops dnm stops catches lockups,2
something could use gan switch cores pieces around different cubes like wrm x,1
awesome unboxingas always cubes can’t buy lol,2
milan wanna catch latest cubes market expand cube collection phil alright much want milan yes memes aside forever since ive experienced unboxings one takes cake one,2
hey dont try events like big cubes squan clock skewb pyra really want see solving events also want next episode rtwr series btw love content,2
congratulations passing subs really love valk elite,2
guy deserves many subscribers,2
join giveaway,1
finally cube solve,2
literally speed cube without worrys,2
sees white liar,0
calls gan cube regular cube wait thats illegal,0
therapist white thing blue rubiks cube never exist cant hurt white thing,1
ese cubo azul se mira que se ah de aentir muy satisfactorio girarlo,2
someone hardest blue boi sure,1
hey scramble really quick,1
cube mix without worrying,1
cant one always preffered stickers actually tried stickerless lmao,1
personally love look stickerless look much cleaner imo,2
really appreciate covering colorblind aspect grey instead green black instead orange cubes color deficiency means significantly less choice cubes frustraiting,0
would actually nice stickerless cubes reproducing scheme stickered cubes black lines around pieces reason prefer stickered cubes alternance colors black kind like shadows make piece stand get really cool aspect like really tell piece small cube stickerless cube possible seems like one big cube know mean edit guess wanted say words stickerless cubes visually lack depth don’t really like,2
find good stickerless almost sure youre buying stickerless cube turn least halfdecent stickered may run unfilleted cubes require wrist rotations like original rubiks series course always look closely youre buying seems like interesting little detail think,2
thats first time see someone talking colorblind speedcubers colorblind guy always stickered cube thank talking little bit love vids,2
competed back stickerless illegal thrilled legalized find enjoy stickered like stickers get worn shows mileage cube think cool,2
whether cube stickered actually matters lot always used stickerless cube got stickered cube noticed lot worse look ahead made mistakes took longer look,0
always used stickerless cubes learned one day friend swapped cubes see times got affected using cubes like cubes fast likes slower main stickered cube turning bad cube slower use stickers felt weird cant use stickered cubes edge sticker,0
prefer stickered love look bigger cubes amount stickers makes worth many get damaged replacing stickers gets exponentially annoying would probably feel differently stickers speedcubeshop werent good would still take stickered stickerless given option,0
get cube,2
“buy one get one free” person it’s cube cube,1
dayum game breaking dupe hope developers patch soon,0
needed watch several times watching closely separate two cubes actually understand possible twice cube first one xd,1
takes “by one get one free” whole new level,2
teacher nothing infinite cube dare defy mortal,0
matter cannot created destroyed cube reality whatever want,1
got one couple years back also called star cube,1
exact thing trick one cube second cube hiding inside two cubes theyre hollow also star called dodecahedron,1
“due glitch disabled cubes”,0
b k r e b,1
love hes enjoying patterns supposed really frustrating,2
feel like every time mixes hard puzzle doesn’t solve come bit closer dying,0
ive recently gotten back puzzles naturally im enjoying watching videos like saw thumbnail one im like gods yall getting click literally first seconds give answer sweet discount code thank axis looks horrible axis im working nightmare,2
wow puppet cubes look crazy reminds secret move,2
awesome premiere great hang everyone chat loved video overall thank,2
spherical one friend aradhay pronounced aradyu pyraminx rediminx seems easy actually hard moyu puppet cubes weird,0
pie cube looks like round know solve probably solve pie cube hope helps,2
hard enough solve normal axis cube can’t imagine,0
i’ve rainbow ball years it’s easy basically pointless it’s good young children collectors,2
thankyou guys,2
congratulaions solved already solved cube,2
basic cubing rule set moves eventually put cube solved state like set moves like r u r u scrambled cube still unsolved,1
algorithm unsolved cube times put unsolved state,1
keep repeating exact steps unsolved cube come back since used already solved cube came back repeated steps went unsolved cube itll go back unsolved start,1
forget trick solving years,1
exactly searching thanks dude,2
teached solve rubix cube thanks,2
solving whole night trick finally didnt solve,0
bro rubik’s cube solver that’s right algorithm,2
friends channel customization mi canal en español best channel crafts,2
really simple explanation went first part breeze thanks looking forward learning subsequent parts,2
cant believe solving cube first time life took days solve tutorials arrange know every moves correctlythanks much cubastic couldnt believe one day ill solve alone live long,2
last solved first time life easy perfect tutorial,2
ive looked many videos trying correctly first video helped much thank,2
really love way explains way cube works make turnsconvinient feel like could learn lot havent already learned solve,2
finally received first cube today i’m finally getting i’m excited thank cubastic you’re great teacher,2
thank much bro easy explained everything detail god bless,2
thanks really helped solved cube instantly watching video even solved underwater,2
thankyou muchyour explanation easy understand attempt glad came video helped alot gonna follow part,2
fun fact jelly made gelatin made pig bones tingboy correct,2
she’s gonna love jelly cubes think they’re coolest looking ones collection,2
olor positive even punishments that’s great,2
wonder olor’s beanie still fits she’s long,1
tingman really destroyed internals cubes one video thats dedication,0
olor absolutely adorable magnetic personality tingboy isnt far behind see great channel kids love,2
pure joy olor’s face gets put face jelly amazing,2
definitely one creative ideas nice job always tingman,2
awesome video good job mate bring family great joy xd,2
ting man fast also tingman take three five second brakes say look jelly,1
rubiks cube logic repeat moves return position eventually multiple moves,1
jisko fake lagta hai woh like karo,1
spend years perfecting skill realise simple wondering trick works solved cube,2
maths always rocks nothing beat mathcalculation magic,2
trick hard work practice years get perfection solve blind folded seconds,1
bro didnt considered years practice solving rubiks cube seconds,1
rip thinking solve second,1
tried already jumbled cube didnt workeven got messed even lol absolutely instructed,0
bro solve sec ur reapeting moves applicable solve state solving scrambled cube learn bigenner method roux method zz method cfop method,1
speedcuber learned algorithms rubikis cube method done scrambled relative manner otherwise method failed,1
figured way combine howtobasic sorta beluga cubing respect earned sub edit wow never gotten many likes comment thank,2
appreciate good cubist,2
guy never fails entertain us,2
beluga would become speed cuber,1
appreciate dad spent cube bc son managed solve cube secs,1
really dont know people solve read cube fast colors,0
dad solved cube seconds dad long take,2
alternate title never let non cuber touch expensive cubes ever,0
like man solve damn cube seconds it’s years since last cube still can’t even solve,0
love channel like beluga cube version editthanks likes guys get likes,2
quite sure stumbled across channel hey pretty cool lol skill cube involves trying peel stickers one years ago giving lol,2
fully waiting cube start pop,1
im impressed fast solve cube,2
yeah yeah time cubes different one thing everyone neglects price,0
great vid keep great work,2
“plastic gang” many magnets want “yes” edit mom im famous,1
u honestly turned quite fast cube lol,2
fun fact erno rubik first invented rubiks cube one even thought possible,1
pov solved cube faster solve best cube world,2
kinda crazy something started puzzle toy thing buy lot different difficulty’s competition’s,1
comment cant even solve regular rubiks cube,1
thanks guinness actually made though wait ratified would made great story say lock truth didnt,2
imagine looking neighbours backyard seeing rubik’s cube,1
buen día felicidades por esa obra monumental quedó fantástico,2
guess best guinness record time mainly hardwork dedication make,2
well obsessed cuber satisfied,2
imagine bringing speed cube tournament,1
thought going funny ended epiclove man,2
dedication use one poles lightsaber start breaking stuff insane,0
