Comment,Sentiment
Part 2,Netral
hahahaha konten nya seru..fokus Fadil😄🤭,Positif
"Terus bikin kayan gini, seru bnget",Positif
fadill ya Allah ngakak bgt gwww😭😭😭🙌,Positif
Bang fadil kenapa sih?🤣🤣,Netral
"Kalau feeling gw sih mengatakan si fadhil ini sebenarnya bisa, tapi kek malas aja gitu buat mikir&jawab bener.. Karena dari zigot ampe jadi buaya niatnya ngehibur bukan belajar.. walaupun sebernarnya ni anak pinter",Netral
Next Miselia Ikwan ayokk gess bisaa,Netral
"FADILL ADALAH GUA YG KLO KETEMU MATEMATIKA SUKA GONTA GANTI RUMUS AND DAPET JAWABAN YG NGADI"" JAUH DRI JAWABAN SEBENARNYA",Netral
Jefri nikolll,Netral
Lemah sih kalo soal peluang. Dulu diajarin masuk kuping kanan keluar kuping kiri😂,Negatif
Bull...,Negatif
Lanjut bang banyak yg nonton ni..............,Positif
klo matematika guru2nya kayak jerome bakal seneng math semua anak2 dsini math jd seru banget...,Positif
Fadil bikin ngakak,Positif
Asalamualaikum wr wb ..  Di beritahukan bahwa ada sebuah ilmu hitam yg merajalela dan t bertanggung jawab. Pelaku tersebut mengaku trowulan troloyo.. Pelaku tersebut menyuruh menjual motor pelaku tersebut t memperbolehkan kerja. Pelaku tersebut t memperbolehkan beli motor ninja . .  itu kriminalitas macam apa  .  makanya jangan ada yg maen ke situ atau lewat situ agar yg lain selamat dari ilmu hitam tersebut.. asalamualaikum wr wb.,Negatif
Liat konten ini membuat frustasi,Negatif
Gue cman senyum2 doang karena gak tau wkwkk maklum dulu pas sekolag sering bolos MTK. 🤣😂😂,Netral
Hitomi bang jer,Netral
"25:14
Ya kyk contekan, klo ada contekan kan jd gampang ngerjainnta",Netral
Cuman mas hansol yg pernah ikut challenge jerome,Netral
"2:29
Give him a reward",Positif
Bang David disini datar bener,Netral
Hansol keren bgt sumpah,Positif
Nomer togel dong kata bg Padilla wkwkwkw 😂,Positif
FADIL=AKU,Netral
MAS HANSOLLLLLL KUEREN,Positif
wkwkwkwk,Positif
sm anjir awogawog,Positif
sama bngt,Netral
Hhehh sama kaya gue intinya yg penting di isi mau salah mau benar gak Maslah 😀😀😎,Netral
Namanya matematika pakai logika,Netral
Awokawokawok bener banget,Positif
Sama anjr aowkaowka,Positif
awokawokawok 🗿,Positif
"Kita bukan mengganti, kita membuat rumusan baru",Netral
"Push Rank Warior - Mytik,
Smbil Live Yt: Weg Action",Netral
Bikin lagi bangg,Positif
"oh brarti berarti beratii eummm
gatau dehh🤣🤣🤣
bng fadil ngakak sumpah🤣",Positif
NEXT TRETAN MUSLIMM,Netral
Yaampun matanya ka Fadil lucu bgt disini tolong😭😭😭,Positif
Miawug,Netral
"Ka Fadil adalah aku kalo temen ngejelasin, pandang... trs oooooo gak paham....",Netral
"""Agar tidak terlihat bodoh di kontennya Jerome""😭",Negatif
FADIL NGAPAIN SI KAMU😭,Netral
"Kak Fadil said : ini adalah nomor togel, di jamin JP😂😂 bengek""",Positif
Bikin lagi kak seru banget 😂,Positif
Mas hansol aaaaa <333,Positif
David dingin banget deh pen gw lempar iPhone,Negatif
Kocak sekali bang fadlii,Positif
Ria riciss cobaa,Netral
Njer seminggu udh mo sejuta aj likeny wkwk,Positif
"Nunggu nex carlos, mdgalenaf, boengkoes, abdel temon sm gerry ginanza",Netral
Wkwkwkwk seruuuu bet,Positif
Ga kuat sumpa Sm Ka fadilll 😭,Positif
Nguakak pol liat fadil ya allah ga brenti ketawa🤣,Positif
Nice...seruuuuuuu... 👍👍,Positif
"sukakk bgett buat belajar""juga yang udaah dilupain wkwk bikinn terus ka jeromeee",Positif
"Seruuuu nihh,,, tambah lagi konten mathematics kayak gini bang jerome",Positif
ASIKKK BGT KA JERRRR JD PEN GABUNG WKKKK,Positif
"Seru banget bang jer, jadi ikutan degdegan sama pusing wkwk",Positif
Kurang pak muh,Negatif
mas hansoooool😍😍,Positif
Fadil mewakili sebagian besar masyarakat :),Positif
No togel dong 😂🤣,Negatif
“ini yg bikin soal siapaa?” ngakak bgt woooy wkwkwkkwkw,Positif
Gas part 2,Positif
Harus bangettt ngajak bang fadil lagi,Positif
Lanjuttttt terussssss❤️,Positif
"Kak buatin untuk mahasiswa juga dong kak, kyknya seru deh 😀😀",Positif
Buat konten kayak gini lagi bang wkwkwk,Positif
Nonton berulang-ulang soalnya lucu bangettt dan nambah pengetahuan,Positif
David gadgetin kyk cyborg aja🤣,Netral
Catat Desember 8 juta,Netral
Asiikkk banget sih karna di dukung humor juga,Positif
Hansol paling rajin dulu sekolahnya,Positif
2 angka berikutnya 32 & 8,Netral
"Next ajakin kak Tasyi Athasyia ya kak,",Netral
"Apa cuma aku yang heran di gambar ada fiki naki, pas buka kagak ada.🤔
Terus baru ngeh nonton yg ke 2x nya.😶",Netral
Wkwkwk fadil,Positif
"Sumpah
Asik banget",Positif
"Fix nih, Fadil For Wakil Mentri Pendidikan untuk Jerome Di masa depan",Positif
siapa yg videonya di pause ngitung dlu trus play lagi?!,Netral
"1+1x0 =?

 terkecoh pemirsa 😭",Positif
nexttt,Positif
"PLEASEE,KETAWA TERUSS ☺️💔",Positif
Kesini mau liat bang bintang sama bang david 🤣,Netral
Petcah Retceh Parah 🤣,Positif
Kk fadil ma emon mood bngt bikin ngakak 😀😀😀,Positif
Bang fadil pelajaran mtk mungkin pas di kantin. 😂😂,Positif
Next ka tasyi donggg ka,Netral
"Bu maryati, pak agung😭😭",Netral
Bu maryati😭,Netral
Fadil adalah mood ku 😂,Positif
Wkwkwkkk mengakakkk,Positif
Sukaa bgt,Positif
Bikin part 2 bang jerom,Netral
"Ya Allah,, kocak bgt kal Fadil",Positif
Bintang emon sama fadil 🤣 hiburan bgt,Positif
Sumpah!!! Ini konten paling ngakak and the best slama Lu bikin konten Jer.,Positif
Salfok sama celana di belakangnya kak Fadil jaidi😂😂,Netral
Mas hansoll woyy pinter dia,Positif
Ken n grat definisi pasangan se passion se frekuensi wkwk,Positif
"MAT
R =7 CM
π=22
     7
7÷7=1
22X1X7 KARENA RNYA ADA DUA
22X1=22
22X7
K=154

SIMPLE",Netral
Emon be like “ohh sebentar... engga mungkin sebentar sih wkwkwk”,Positif
Seru bosss . Saya termasuk orang yg sangat suka matematika,Positif
Lanjut kak,Positif
Ngakak bgt Ama Fadil sm bintang😭,Positif
Gue tim bang Fadil 🤣,Positif
Kalau bintang tamu nya dri fans sendiri kyk nya seru deh bang jer,Positif
Fadil mood bgt 😭,Positif
"Kereeeen...lanjutin bang....cari ""korban2"" selanjutnya 😂 sekalian gw belajar bang...tengkyuuu ❤",Positif
"HQ  Kali Tambah Kurang Bagi Sama Dengan Total !
Mata Pelajaran Matematika Utama.😎",Netral
Seru kalau punya temen kelas kayak gini wkwk,Positif
Ngakak liat bang fadill wkeekke,Positif
Pythagoras adalah rumus MTK penting utk main pvp minecraft XDD,Netral
Melu mikir cuuk,Netral
Semogaa bisa seperti ini subscribe ya,Positif
Andai dulu guruku Jerome pasti nyambung deh matematika ku🤣,Positif
Kasian ka Fadil 😂,Netral
mas hansolll kerennn.. tamu berikutnya mas hansol lagiii,Positif
Please ngakak banget seru tapi😭,Positif
"Mantep jiwa bang , undang bang Keanu bang 👍",Positif
MasyaAllah lucu,Positif
Pertama kali liat jerome ngomong gue,Netral
Ku kira fiki naki,Netral
Fadil itu cowo apa cewe ya,Netral
"Seruuu bangetttt !!! Bintang tamu nya kocak"" lagi😄 aku ikutan ngitung anjir🤣🤣",Positif
Kak David keren si,Positif
"Semangat, bikin konten begini lagi. Seru lho 👍",Positif
Fadil Fadil Fadilll ... 😭😂😂😂😂😂😂🤣,Netral
Otakku ternyata masih bisalah ginian. Meskipun agak lama ngitungnya. Tapi bangga setidaknya masih bisa bener jwbnnya😂,Positif
"Wahh keren bgt kak jeromi.. next sering"" bikin ginia bisa sambil belajar dan terhibur.. jujur aku paling g suka matematika, cuman setelah lihat ini terbesit SEDIKIT kepikiran oh ternyata sedikit mudah ya 😂. Akhir nya bisa sambil belajar",Positif
Next: YouTuber Senior (Indovidgramer),Netral
baru hampir 2 minggu likenya langsung 700k lebih 😂😂😂 semangat Bang Jerome Salam dari Bandung,Positif
Fadil kocak 😭🤣,Positif
Wah jd mengingatkan,Netral
Ngakak dong🤣,Positif
Fadil paling menarik karena bikin orang ketawa sampe ngompol,Positif
Demi apasih yang nonton lebih dari yang subscribe kak jerome,Netral
Si Fadil gak pernah ikut ujian negara kayak ujian CPNS...hahha,Netral
Konten yang bikin orang mengasah otak dan seru banget. Bang adil,Positif
Lanjut part dua bangg,Netral
Coba sama para gamerrrr,Netral
"Gw ketawa ngakak 😂🤣
Klo gw ikut jg pasti parah jg kyknya 😂😂
bikin malu tp seru 🤣",Positif
matematika adalah pelajar yang paling saya sukaiiii 😘❤️😍😍😍😁👍🏻,Positif
Fadil balek paling akhir  deh 😂,Netral
Pen ngetok fadil akutu..  Ngakak 😂😂😂😂,Positif
"12 menit berjalan, , ,dan semua pertanyaan nya gua gxda yg ngerti 😭😭😭",Netral
Keknya Fadil gue banget deh😭,Netral
tau g rasa ny ketawa tnpa suara😃 cape bngt kyk g napas😭,Positif
Ya Allah fadil 🤣 9x9 brapaaa wkwkwk😂 ekspresinya gak nahan,Positif
Buat gini lagi banggg,Netral
Soal cpns ini mah,Netral
"Fix seru banget sih, apalagi komenan bintang tamunya kocak 😂😂, tp pada masih mau mikir n penasaran, awowowowk... Nyengir mulu ampe pegel pipi 🤣🤣",Positif
"Gw yg bodoh matematik
Nangis melihat Jerome yg pintar bnget😌",Positif
"https://youtu.be/T_TzmOxCIss

Podcast panas",Netral
"gua mau ketawa, tp gua juga mikir “emgnya gua bisa”😭😂😂",Positif
ini adalah akun orang sombong. kepintaranmu itu hanya berlaku di dunia. terlalu menyombongkan diri,Negatif
serius baru di konten ini aku bisa ngakak kayak gk punya dosa... 😄😄😄😄seru bgt bang... bikin gemes lihat youtuber pada serius mikir....🤣🤣🤣,Positif
liat fadil ketawa sampe nangis 😭😭😭,Positif
"Gw setelah lihat video : anjir.. gw pinter banget. 

Math : Belum X Y ya neng..",Positif
Terimakasih bang fadil telah mewakili ane pas mas mapel mtk,Positif
"Gimana Kalo topiknya fisika seru kayaknya, seneng bgt ada konten edukasi yang menyenangkan .jadi inget jaman sekolah dlu . penting nih untuk anak jaman sekarang tau pelajaran dasar kaya gini.",Positif
"Ikutan tegang mikir soalnya, padahal masih duduk di bangku kuliah 🤧😂",Positif
"We sumpah
Belajar mtk sama guru❌
Belajar mtk di video jerome✔",Positif
Mas Hansollll pinter bgt. Gbu Mas,Positif
Ka Fadil aku saat belajar mtk,Netral
Detektif mas hansol mah,Positif
"Ni konten bagus bgtt, nambah ilmu + ngembangin hal yg mungkin kita lupa terutama matematika + dibuat seru jadi bisa membawa menset matematika ga semenyebalkan itu",Positif
Fadill adalahh guaaa kwkwkw,Positif
Padil lo adalah gw 😄😄😄,Positif
Mas hansol top,Positif
Wah pakai dua otak 🗿 pantes menang,Positif
plis gakuat sama mukanya david,Positif
Part 2 nya mana banggg,Netral
Tetapp bang bintang in my heart,Positif
Fadil tergokil,Positif
"Seru seru asli,paling seru pas bang jaidil gk tau knp gk brnti ngakak wkwkk",Positif
"Kyanya klo gurunya kaya jerome bakal seru deh mtk :""",Positif
Bang fadil paling mood,Positif
Kocaaaak abiiizzz,Positif
Ak udah lupa nntn ini jadi inget semua 😂,Positif
"Fix fadil harus diundang lagi sihhh, mood banget 😂😂",Positif
Kamera bintang emon bagus banget,Positif
Sumpaaaah jd keliatan oon banget Kalo sama Jerome 🤪🤪🤪,Positif
Gilsss mas hansolll 😍👏🏻,Positif
"15:14 👍bang Jerome,sabar bingits 😂",Positif
Raja mtk si Jerome polin,Positif
Yg nnton bnyak banget bang,Netral
matematika jadi seru karena jerome,Positif
"Lain kali kak Luna,yuki kato,bang Boy,wilona,ricis,😂🙏",Netral
Fadil kocak bgt mukanya pas bengong 🤣,Positif
Fadilll bikin ngakak mulu 🤣,Positif
aku aja yang nonoton pusing apalagi yang di kasih pertanyaannya,Netral
Fadil...🤭🤭🤔🤔🤔,Netral
Keren tanpa merendahkan,Positif
Konten ini lucu karena kak fadil dan kak bintang..hahaha,Positif
hansol suwangar rek membayangkan tok iso jawab,Positif
Fadil adalah aku wkwk,Positif
Jadi pengen belajar matematika lagi,Positif
Fadil ngakak parah,Positif
Bahasa inggris sama ekonomi bang Jerome,Netral
Sumpah asikk bgttttt kontennya😂👍🏻,Positif
emang yg TOP kak fadil hahaha,Positif
Banyakin konten kayak gini bang. Seru bangett...,Positif
Konten simple tpi seru - jenius jerome,Positif
Woylh fadill 😭😂😂😂😂 ngakak sumpahhh,Positif
Matematika ilmu yang menyenangkannnnnnnnn lucu amat sehhhhh fadhil jaidi,Positif
Yang lompat aku  bisa  loh😃😃,Positif
Ajak Keanu dong kapan-kapan😁😁 pasti langsung BOOMING ni kuis😅,Positif
"Yassalam mas Fadli malah bahas togel 😂
Mas Hansol keren beud 😍",Positif
Hansol juara 1,Positif
seruuu kak 😂,Positif
Mantul mas Hansol hebattttt,Positif
Lanjut bang,Positif
Fadil kocak banget wkwkwkwkwkwk,Positif
BARU TAUU KALO BANG FADIL SEKOCAK ITUUU HHAHAH😭😭 AMPE NANGIS USUS GW LIATNYA,Positif
"Bikin lagi dooong, seru nih..😆",Positif
Dan ternyata aku baru tau kalau ada materi seperti pangkat minus 🙃  ya allah,Netral
Tht good,Positif
Jarang ada konten kekgini nih. Menghibur bgt..,Positif
Baru nonton dan ngakak bgt wkak,Positif
Fadil adalah aku ketika belajar matematika 😅😅😅,Netral
Perbanyak episode yang seperti ini please,Positif
"Fadil: oh iya iya.....ohhhhhh

Jawaban gue pas guru nge jelasin dan masih tidak paham 🤣🤣🤣",Netral
"Hansol kereeen
Fadil tu menggambarkan murid"" yang suka duduk di belakang dan suka ngebug😭🤣 g berenti"" ngakak aku🤣🤣

Keren si kontenya Jerom🤩🤩",Positif
Kayanya mereka gk pernah belajar buat tes CPNS dehh,Netral
"Sukaa kerennnnn , masyaAlloh, semangattt",Positif
"Matematika bagi org pinter itu bukan ngitung,tpi membayangkan",Netral
David gak ketawa anjir,Netral
Emosi ga bang sama fadil😭,Netral
sm kak gigi dong seru kayanya,Positif
Ketahuan fadil absen pas matematika 😀,Netral
Fadil aturan ngajakin ade nyaaa 😂😂,Netral
FADIL NGAKAK BGT,Positif
Fadill ma bintang emonnn lucu bgt siiiii 🤣,Positif
"2:28  Tujuan ""Agar NggkTerlihat Bodoh Di Konten nya Jerome""  Berbeda dg yg lain😅🔥",Netral
Han Sol saingan pinternya ma jerome 👍,Positif
Ayoooo part 2 kak jerrrrrrrrrrrrrrrrrrrr,Positif
konten gini lagi dong... tapi soal umum aja dan harus ada fadil lagi😂,Positif
"Disini kliatan banget bang david yg paling cerdas, keknya bawaan dari lahir deh.
Klo fadil dari mukanya jg udh kliatan klo belegug 😝",Positif
"Njir ""SARKEM"" Kaos e bintang🤣",Netral
Ga ngerti lagi mas hansol pinter banget... jd tmbh ngefansss,Positif
"Klo bikin konten kek gini lagi peserta lain boleh ganti jer, tapi si fadil jangan biar tersiksa terus dia. Wkwkk",Positif
Kocakkkk wkwkwk,Positif
HAHAHAHA FADIL ADALAH AKU KETIKA DITANYA MTK SAAT INI DAH UMUR 30TH.. BODO GUE HAHAHA JD NGAKAK,Positif
"Bintang: untung elu GK jadi Kemendikbud 🤣🤣

Bukan hasil lulusan koronaaaaa... Asal belajar lulus !!!!! 😭🤣
Mau salah mau benerrrrrr 👍",Negatif
Hansol leh uga,Positif
Fadil nglawak mulu haha,Positif
"Fadil kl ketemu guru gw abis dah kena bacot ""ASBUN KAMU YA""",Netral
Fadil nglawak mulu haha,Positif
Fadil nglawak mulu haha,Positif
LUCU BANGET BANG FADIIIL SUKAA,Positif
Seneng banget bener semuaaaaa,Positif
Part 2,Positif
Harus bikin part 2 sih,Positif
Jerome ky guru les Fadil 😂,Netral
Lanjut bang seru mikirnya,Positif
"Next ajak awkarin, sama keanu",Positif
Mantap..ini ber manfaa banget.. walaupun lucu..😄😄,Positif
Pak muh bangga ma fadil,Positif
Bang jerom bikin konten matematika dong rumus tercepat bisa matematika,Netral
"Ini akibat nya fadil sering kali gangguin orang tua nya
Makannya paling lucu jawaban dia aja🤣🤣🤣",Positif
Mas hansol gg,Positif
Gw ngakak liat si David 😂,Positif
ngakak bgt ya allah,Positif
Paling suka soal pola 😁 langsung ikut njawab dong,Positif
Sumpah ngakak sampe sakit perut ngeliat bang Fadil sama emon,Positif
part 2 psti seru wkwkw,Positif
Lawan Abdur bang S2 matematika,Netral
Gadgetin flat bgt tapi seruin wkwkwk,Positif
Harusnya fadil ngajak pak muh,Netral
Sumpah fadil mood booster banget,Positif
okeeeee nunggu part 2 niihhh🤣👍,Netral
Part 2 mana bang jer,Netral
"Fadhil mtknya ngga beda jauh sama gua, tp nasibnya lebih beruntung",Netral
Tipe tipe guru Sabar banget :),Positif
"Lanjuttt bang jerr, seru nih ada yang di undang gini",Positif
diwakilin fadil gua,Netral
Salam dari Lubuklinggau,Netral
Tukang hp harus bisa mtk nya biar tau spek hp,Netral
8m donk viewnya😶💯😨😱,Netral
nomer togel nggak tuh😭,Netral
Hallo kka senang sekali nonton kontennya kka ap lagi bahas MK matematika,Positif
"Lucu bat dahh,lanjutkan her semangat terusss",Positif
Fadil jaidi paling kocak,Positif
Dapid ga seruuu,Negatif
gak berenti ngakak tiap liat fadil comment,Positif
Fadil dan Bintang Emon paling bikin gue ngakak 🤣🤣🤣🤣,Positif
Bang fadil mood bangett😂😂,Positif
Serruuuuuuuuuuuuuuuuuuuuu hehehhhehehehe,Positif
"Wkwkwkk,, ngakak ini,, asli soalnya gampang bangett",Positif
Fadil adalah gw di kelas,Netral
Wkwkwkwkwkwkwkwkwkwk,Netral
90% kita otaknya sama pabrikanya kaya fadil wkwkwk,Netral
"Kak coba tanya Yutubers² yang ga suka Mtk
Karna aku ga suka Mtk 😌",Netral
"Suka banget suwer ini seruuu, lucu banget lagi mereka, yook lah jer bikin lagi dong, lumayan bikin aku mikir lagi",Positif
"wkwkk, kesel banget pas 10^-2, tinggal dijadiin seper aja guys 😂",Negatif
Pliss seru bgttt,Positif
yaampun saya merasa malu liat kemampuanku di matematika dulu,Negatif
Gue bisa dibilang noob tpi setelah nonton ini kok aku ngerasa jenius ya 🙏😭😭,Positif
Ketawa nya Fadil nular Anjir 😂,Positif
Part 2 bang seru,Positif
"Bang cepetan buat part 2 nya!!!!
Seru banget gilakk 
Bintang tamunya ini aja. Bikin mood naik eeuy",Positif
Ada Fadil bikin ngakak 🤣,Positif
Part 2 dong,Netral
Hansol pintwr banget ternyata anjir,Positif
Bg fadil mood banget🤣,Positif
"Ngerti MTK gara² guru:✖️
ngerti MTK gara² jerome:✅

 okee makasii jerome, sudah membasmi sedikit demi sedikit kebodohanku🤣👍🏻",Positif
david ngapain,Netral
gw yang tau jawabannya = please deh ah,Netral
Gua yg ikut Tan jawab dari tdi tpi salah semua😭😌,Negatif
"Gw paham yg pola doang gapayah pakai clue, ada yg sama gak wkwk",Positif
mas hansol debes,Positif
27 kali 7 189,Netral
Hansol genius,Positif
Yg bikin seru itu fadil ama bintang🤣🤣🤣🤣,Positif
Ken & great otaknya minus berdua,Negatif
Fadil sama kayak gue kalau belajar mtk,Netral
Kayak di tutorin jerom🤣,Netral
Seneng banget konten ginian kak. Aku bisa ngerjain semuanya 😊😊 emang dari SD pelajaran favorite,Positif
Mtk itu gampang kalo kita tau cara nya:),Positif
Jadi ikut mikir ;;),Netral
Fadil ngasal Mulu hamdeh,Negatif
Fadil dan bintang emon adalah aku 😆,Netral
Pak muh nyesel lihat anak nya dil hahaha,Netral
Next ajak paus gasihhhhhh,Netral
Next ajak paus gasihhhhhh,Netral
Wkwkwk... Test CPNS nggak pada lolos nih 🤣 sama kayak aku 🤣,Negatif
Asli yang jawab santuy tanpa kesulitan bang dapit ama hansol doang,Positif
Coba skali' bareng menteri Kemendikbud bang😭😭,Netral
Feng shui dong....ya Allah Fadhil 😭😭😭,Negatif
Fadil dan Bintang emon juara bikin ngakak  😁,Positif
Ya Allah Fadhil 😭😭😭😭,Negatif
Hasil ya 154,Netral
Hansol santai banget untung bener jawabnya,Positif
Part 2-3-4-5.... 🙏🙏Pls,Netral
ngakak banget,Positif
Aku tau no. 1 adalah 154cm,Netral
gila bang hansol pinter pol,Positif
Fadil bikin ngakak 😭,Positif
kak jerome ajrin mtk dong biar di sklh ga kebingungan,Netral
kocak abiz,Positif
Bang david sama bang hansol op,Positif
Haah secara ga sadar aku juga ikutan mikir 🤣,Netral
"Aku pernah nonton vlog nya hansol, kata dia wkt jaman sekolah kerjaannya nongkrong di rmh temen, jalan2, ngeceng2in cwek. Tapi disini dia paling pntar lho.... 😂",Positif
10:37 udah dapet jawaban 12 pake nawar lagi😭🤣,Netral
Ngakak sampe mau nangis 😩😢🤣🤣,Positif
Semoga sebelum lulus jerome n waseda boys bisa dapet diamond button,Positif
Fadil dan bang Bintang adalah sebagian dari kita guys 😊,Netral
Fadil blok. Hhhhh,Negatif
Dil minta bantuan pak Muh aja,Netral
Req Awkarin ka kyknya seru deh klo tanya jawab begini sama dia 😍,Positif
"Aku pernah ditanyain mendadak 25:2 gara2 ngusilin teman di kelas pas jam fisika. Aku gak bisa jawab bukannya disuruh mikir ngitung malah disembur mulu ama kalimat ""ayo cepat, kamu gak bisa?, itu 25 bagi 2!"" Dll...😂😂😂 tapi aku dari orok udah menyadari angka dan hafalan bukan kekuatanku, tapi menerawang jawaban adalah keahlianku. 😅 liat Jerome yg sabar nanggapin Fadil aku jadi pengen ngajar sesabar itu juga di kelas...kayaknya menenangkan dan buat anak2 senang belajar 😄😄😃",Positif
"Video paling bangak gwe skip lantaran gwe nonton sambil mikir sambil ngitung loh, laki gwe lagi maen ml ampe berenti ikut mikir juga😂😂😂",Positif
Finally liat David di channel orang 🤣,Positif
"BANG FADIL MOOD BANGET PLISSSS 😂😂

UNDANG LAGI FADIL KLO BKIN KONTEN YANG INI DAH",Positif
kak bintang kek aku kalo lagi ngerjain soal...pake keberuntungan🤣👍🏻,Netral
"bikin yang kayak lomba gitu..... barengan biar saling berinteraksi
esama peserta",Netral
ini tuh pesertanya barengan apa satu satu ya?,Netral
"Inimah khusus fadil jaidi, jerome jadi guru lesnya",Netral
Humorku sekedar ini adalah nomer togel:v,Positif
Owhh kalau gitu tiba tiba jadi inget wkwkwk,Positif
Reza arap dongg,Netral
"Kak jeremo, bagaimana jika bintang tamunya adalah fans kakak sendiri. Nah!! Cara ngambilnya itu secara acak. Yang beruntung, kakak ajak. Pasti nanti seru kak, itu aja sihh. Semoga diterima saran dari saya. Sehat terus kak jerome😊",Positif
tambah keanu wehhhh,Netral
"Aku ikut ngerjain, pas soal pertama itu pelajaran kelas 6 , yuhuuuu aku benar dong bang jerommmee, aku kelas 6 dan bru belajar tentng ituuuu ( seruuuu bangett aku ngeliat nyaa)!!!",Positif
"ngakak banget liat bang fadil 🤣🤣🤣
org org pada ngerjain, lah dia baru minta diajarin 🤣🤣🤣",Positif
Matematika= pikiran jernih gak kecampur pikiran yg lain.. gampang kok kata guru mayematika mah 🤦,Positif
Jessica jane dong,Netral
"Si fadil kayak males mikir.... 😂😂
Request, kalo bikin part 2. Fadhil tetap diikutiin donk.... Krn ibaratnya kalo yg lain udh sedep, si fadil tu micin nya. Tanpa fadil kurang gurih.... 😂😂",Positif
Seruuu bang jadi kliatan pas dulu di sekolah plajaran mat ngantuk jadinya skrg lupa rumusnya😁,Positif
fadil jatohnya lagi les 😭,Netral
"padil: 10 pangkat minus 2,nulis nya gimana thu,,,,ngakak akuuuu",Positif
Nggak berentii ngakak dong ngeliat fadil 😭🤣,Positif
"Nontonya sambil ikutan mikir juga,🤣",Netral
oke Bisa nih bikin Jerome 🏆 🤣🤣😆,Netral
Fadil effortlessly funny 🤣🤣,Positif
gw ikut mikir 😂😂😂,Netral
ngakak liat bang fadil wkwk,Positif
Liat Fadil aja pusing .. apa lagi gua pahamin .. dah lah 🤷,Negatif
Bner bgt matematika kalo udah keluar huruf susah bgt skrang saya lagi di fase itu,Negatif
Dan sya cuma bisa jawab yg 32 sama 8 doang,Netral
Gua adalah kak Fadil ketika belajar Matematika 😂,Netral
"Sejak belajar online gua makin gak ngerti matematika :v
Ntah gurunya jelasin nya kurang jelas atau emang gara gua dari bocil dah gedeg ama mtk,mungkin masi butuh waktu",Negatif
"Semua yang di ajak collab bilang ""Manttappu Jiwaa"" epic sih keknya , apalagi bang david wkwkkw",Positif
Cape banget sama fadil 😭,Negatif
Puyeng 😭,Negatif
"ini satu room zoom atau di gabung"" bang",Netral
Bikin lagi dong kak,Positif
Fadil bloon bgt ternyata 🤣,Negatif
Hansolll kocakkk wkwkwkw keren bgt gilaaaa,Positif
Bang coba bikin soal di ig terus yg bisa jawab di kasih hadiah biar seru,Positif
"Waallahualam, ujarnya emon 😆",Netral
Bang fadil ngakak euuiiii 😂😂😂,Positif
10:16 mood bgt fadil,Positif
Ini udh 5x nnton masih aja ngakak wkwk. Yg stuju colab sama bang emon aja ekor in iya guys. Psti seruuu😁,Positif
Klo ak disurih guru kerjajn MTK ad yg gak bskerja sm dl bah sm temen tpyg lain my ngerjakan sendiri dpt nilai 100 bangga ny minta ampun secara ak ulangan dpt ny remidi 56 🤣🤣🤣,Positif
Fadil adalah saia ketika disuruh mengerjakan matematika😐,Netral
Mules banget wkwkw faadil adalah akuuuu 😭😂😂😂,Positif
Gilaaa mas hansol pinter bngt,Positif
Sama ka prilly latuconsina dong bang,Netral
bagussss bgt konten yg ini,Positif
"Seruuuuuu,,,,, part selanjutnya dongsss",Positif
"Ga cuma nonton, tpi aku juga ikut itung dongg😭",Netral
"Gue yang gabisa matematika,pusing melihat ini:)",Negatif
kocak bangettt wkwkwk,Positif
Cm alshad yg tahu malu disini 😂,Netral
Fadil jaidi adalah aku,Netral
Gampang banget soalnya,Positif
Itumah soal kelas 6,Netral
Jerome yang jadi bintang tamu bagus tuh wkwk,Positif
Kayanya gue dibawah level fadil sama bintang kl ada disitu pilih game over duluan aja,Negatif
Liat Jerome Ajarin fadil..  Kek Abang Ajarin Adek .. 🤣🤣🤣🤣,Netral
Lagggiiiiiii lagiiiii lagiiiiiii,Positif
Mas hansol is the best,Positif
"Disaat pola mulai, disitulah jiwa Psikotestku bergejolak",Positif
Hahahaha malah ngakakkk nya aku sekarang pas udah nonton 3x,Positif
SERUU! WAITING FOR BIKIN PART 2 DAN ADA KEANU NYA PLISSSS,Positif
FADIL ADALAH AKUUUUU 😭,Netral
Nguakak,Positif
David : ini yg bikin soal siapa 😂,Netral
"Gw yang greget bgt, pangkat - itu berarti 1 per 😂 10^-2 = 1/100",Positif
BANG AKU PEN BELAJAR MATEMATIKA MA ABANG LAH GIMANA BISA GAK BANG JEROME,Positif
"Next part bang, kalau bisa yg collabnya lucu biar gk tegang hehe",Positif
Mas hansol di antara mereka semua dia adalah top global 1 nya hehe,Positif
mantabzlah... belajar lagi qta inih... goodjob jerome,Positif
Fadil asli pintar,Positif
Sambil ngikut mikir lehhh...  Keren keren kwkwkwk,Positif
Lagiiii bangggggg kolep sama youtuber,Positif
Ayoo jeromee buat lagi kontennyaa,Positif
jangan sampe nih abis liat ini jadi suka matematika 😭,Positif
Si bintang emon bikin mood gue balik lagi🤣,Positif
CAPE BGT SAMA FADIL,Negatif
Kawal terus sampe Jerome jadi menteri pendidikan.,Positif
sangar yach mas Hansol 😀 bisa jawab santai,Positif
seruuuu 😂,Positif
Bintang ama fadil anj banget lah wkwkkwwk,Positif
