Comment,Sentiment
moisture youth clearly lisa rinna got absolutely love love skin,2
really love skin beginning video eleventeen creams boat loads makeup drowned glowing skin,2
video definition “you’re ugly you’re poor”,0
except eyeliner smudge think makeup looks great worried gonna look greasy creamsserumsoils turned great,2
absolutely gorgeous appreciate she’s like “hey imma whatever feel good that’s tea” congrats beauty line love,2
love she’s honest botox filler etc she’s inspiring,2
tutorials free video user guide sony iii sure repeat everything overview training video camera learn watch theres table contents skip around needed remember subscribe book hours video amazon worldwide use coupon youtube table contents manual usb charging battery memory card configuration choosing memory cards saved butt buy cheap sd cards ports taking picture diopter raw compressed backbutton focus apsc super focus magnifier reviewing picture auto review rate pictures modes bulb mode remote shutter trigger dof preview books shutter modes continuous shooting length focusing modes focus points manual focus changing iso exposure compensation bracketing bracketing selftimer timelapse interval timer efront curtain shutter adapted lenses adapted lens recommendations silent shooting copyright info format card menu video file format dual cards slow motion audio levels peaking levels zebras white balance metering modes custom settings pixel shift wifi bluetooth recommended settings beeps af illuminator enable monitor function menu lens suggestions flash suggestion tripods mobile,2
cant thank enough making video got took lost confused zipping around fun camera hours fantastic teacher,2
thanks much taking time make helped first ever camera finally upgrade full frame guys awesome job immensely thankful efforts,2
essential guide binned manual went systematically better thank tony,2
thanks putting time awesome tutorial tony switched nikon sony full frame extremely happy cant wait start lens collection soon,2
hey tony long time subscriber thank content chelsea continue produce know video months old would consider video comparing camera picture profiles interested hlg sony it’s uses real world well editing booth least aware resources luts help convert back,2
bought want thank billion times helping tremendously used tutorial cases stuff move around bit find sony moved menus sure getting good nights sleep tonight thanks became full time subscriber thank thank thank,2
thanks tony great tutorial learned lot time played coming apsc camera little skeptical would able learn use features new tutorial made easy find familiar previous cropped ones thanks cheers,2
thank much long detailed accurate tutorial im professional photographer upgraded saved probably year worth learning camera thank much love channel keep good work,2
youre amazing usually chuck manual away freestyle explore camera instead today sat minutes guiding ive learned much reason stopped getting late need sleep,2
time stamps intro head structure eyes noses lips eyebrows shading examples,1
draw circle ok hand egg,1
im motivated wrong time sketches really went im busiest days life,0
case anyone wondering technique drawing heads called loomis method research enhance drawing portraits personally love technique thank sharing po,2
i’ve watched many face drawing tutorials one one actually helped sudden faces look realistic proportions fit thank,2
underrated thats sadur skills r absolutely definitely totally amazing,2
enjoying tutorials stress reliever online classes,2
work piece piece sketch nose eyes mouth really learn draw video really one best learn,2
oh myy hoping youd face tutorial techniques always easy follow along help lot,2
crazy used different colors different lines thing like nose florescent orange circles skull turquoise sunglasses area eyes hot pink box mouth grass green used black put features oh shoulders neck one side turquoise sounds like would huge mess used colors make key saying color structure hmmmmif keep practicing gain much fast eat shading aside hair looks bonkers long understand hey sketchbook colorful,1
never thought i’d see day gq would post waves tutorial,0
love presentation articulate detailed without condescending making feel like dufus thanks good info,2
like y’all gq,2
love video brings back painful memories yr old young man waves putting dax pomade hair bald beard life comes fast,0
amazingly tutorial ive seen plenty great videos truly beginner friendly helpful engageful really providing knowledge needed beginner,2
hair videos please great,2
also you’re looking brushget curved brush it’ll easier get spots regular brush can’t get,2
love gets straight point,2
cool always wondered done thanks informative,2
solid tutorial,2
“that’s ya it” charming it’s said,2
sounds calming motivating time,2
it’s adorable says “baap” “doon” like he’s actually trying say,2
baa baa ba baa baaaa,1
fact gf teaching bf instead letting really wholesome opinion,2
girlfriend supportive everyone ive met life,2
fun fact gf apparently voiced kawai sprite guy that’s cool ig,2
ending like dont worry girl got,2
fact boyfriend something wholesome cute,2
cant believe almost year since friday night funkin came,1
omg looks satisfying,2
wow,2
tinta sai cabelo depois,1
omg beautiful,2
wow,2
dont pop,1
wow,2
awesome,2
lovely,2
hour long tati video unedited unfiltered full makeup yes please,2
thrilled tutorial miss beauty space don’t stop content tho it’s great,2
tati talks want listen she’s good explaining teaching,2
hour long makeup tutorial tati like we’re literally makeup together yes please,2
would literally watch two hours yes lives yes unedited video,2
tati watch anything i’m totally checking ole eye cream calling name i’m patiently waiting hour long live,2
i’m hour long live love interact real time,2
id watch hour long livestream totally wanted say ever since moved texas youve looking really radiant youthfuleven completely without makeup literally bare skin looks fantastic color much better much healthier clear new house environment climate working wonders energy wellbeing happy,2
would love see lives unedited content would watch ive since beginning ive loving growth seem thriving new space im whatever content put sending blessings james puka course im shopping video watching rip buy,2
oh tati i’m ready care look you’re correct said covid number us yes please real time extra long videos feel like don’t even remember you’re looking fab,2
shop beauty routine environ skin essentia moisturizing toner rhode peptide glazing fluid rhode barrier restore cream dieux skin forever eye masks chanel vitalumière radiant moisturerich fluid foundation kosas revealer concealer tom ford shade illuminate cream face palette rem beauty midnight shadows lustrous liquid eyeshadow róen mood ever eyeshadow palette anastasia beverly hills strong hold clear brow gel mac extended play gigablack lash mascara make ever ultra hd face essentials palette dior backstage rosy glow blush make ever artist color pencil rhode peptide lip treatment kosas cloud set setting powder shop beauty secrets favorites laura mercier velour extreme matte lipstick ​​ droplette microinfusion device charlotte tilbury lip cheat lip liner sunday riley ceo vitamin c brightening serum ilia multistick buy something retail links earn affiliate commission,1
happy help inspire hailey love final look,2
love didn’t shove brand throat like people new beauty brands can’t wait get hands products,2
love supportive friends brands love uses ari kylies make products warms heart see women supporting women,2
loved love even shes consistent expressing knowledge towards skin care shes incorporating within line grew years im proud,2
she’s beautiful without makeup it’s nice see young celebrity doesn’t look overdone fillers plastic surgeries think gorgeous face skin also vibe seems nice earth,2
skin unbelievable video years every picture notice skin seems sweet,2
she’s well spoken elegant yet earth see jb married referred “my husband” classy well didn’t name drop husband gem woman,2
love used products didnt talk mins introduced like products used love much queen,2
skin literally perfect shes passionate self care skin care makes sense chose start skin care brand instead makeup absolutely love skin congratulations rhode hailey,2
follow instagram,1
never knew shape,0
guy’s positive energy able make everyone smile,2
bro thank much literally life saveri freestyle dance competition days thank much bro i’m definitely subscribing,2
someone needs hire bro kids television show dance “tell said ” perfect,2
bro thank man thanks ungraded dance moves god bless bro keep great content,2
energy demonstration great bro keep,2
came tutorial stayed vibes,1
tried steps watching video nailed every one em except almost lost balance lol,2
appreciate breaking dances super dope learn fam gotta use dance intro,2
good luck everyone feel free ask questions comments chapters convenience equipment pattern breakdown ball breakdown balls breakdown balls troubleshooting bonus tips squirrels stupid,1
good see people teaching juggling youtube,2
standing tennis balls bought specifically learn juggle,1
hey wanna let know used tutorials learn weeks later almost perfectly juggle times still long way go really amazing tutorials lot fun journey thanks lot,2
ive never able juggle two things whole life taylor makes easy understand great tips thank much self esteem improved pts,2
hey taylor it’s since watched video talking joe dinoto said let know reason juggle today explanations great something always thought beyond ability thank please keep amazing work,2
really like way teach got juggling balls i’m going start practicing way years old want keep brain working well,2
thank really much great thing learn lockdown times,2
thanks really clear instructions great donts im finally learning actually juggle years old,2
thank much videos taylor juggling always helped deal anxietykeeps mind focused awesome learn new tricks thank inspiration give,2
education edition also part pocket bedrock edition means mobile bedrock players play education edition without paying minecraft actually costs world setting love,2
border blocks also available outside education edition least bedrock accessible give command,1
feature love education edition chalkboards much easier type give room type go back edit,2
mannn really wish theyd bring awesome items java edition colored torches sparklers balloons plus pocket edition items wish theyd bring,2
back used pocket edition used lot glad know they’re recognized,2
glad see education getting attention sure it’s version made learning probably best map making features minecraft versions,2
used play mcee school time pandemic even though teacher probably hated kids played games class couldnt help notice anazing things version minecraft basically forgot watched video basically free obtainable anyone school laptop laptops lan wed able join players worlds like parkour hungergames minigames,2
actually think blaze rods could used glow ink sacs make glow sticks javabedrock,2
ed edition good sad doesnt get much recognition online also agent used portable inventory spawning placing items inventory despawn leave resummon later,2
know features also available bedrock edition optimizedyou get features education edition desktoplaptoppc devices mobile get items like camera portfolio,1
shop beauty routine dior’s backstage face body foundation nars’s radiate creamy concealer pat mcgrath eyeliner lancôme’s high definition formula eminence hydrating mist buy something retail links earn affiliate commission,1
one prettiest people walk earth,2
makeup lover never heard expensive sentence “i’m gonna put little pat dior” life,0
aspire give energy she’s confident sure also calm genuine literally desire essence,2
“i’m still blending don’t want mom yell me” love,2
tell close must mum mentions every minutes adorable,2
bro literally character energy everything maddie,1
looks pretty without makeup,2
voice head talk,2
shade anyone latina im glad representation form alexa maybe really admire relate sense shes typical latina bombshell shes still bombshell one sensual confident women ive seen really like shes connected feminity love authenticity well,2
hey nen fam unkind person spamming giveaways apologize cruelty announce winners giveaways future video comments please respond comment send money via telegram us would never charge money winner giveaways love keep commenting nenfam announce soon winners,1
needed literally love hair voluminous school starts soon literally want mine look like paislees it’s probably favourite she’s gorgeous girls love canada xx,2
super satisfiying watching tiffany ellecees hair always see beautiful hair much effort tiffany puts thankyou much video super helpful,2
appreciate everything let’s give thank posting even hard times family never disappoints us,2
love guys hair school year wanted start curling hair never knew i’ve always wanted hair look like guy’s perfect love guys channels much,2
appreciate fact nayvee sick feeling still decided film us like awesome girls also hair looks stunning like nelson girls,2
agree pretty girlies i’m honestly jelly nayvee paislee especially love day instantly better watching ur videos,2
cute great job guys leave hair school since school coming might start putting,2
swear kids lucky indeed mother mom lucky amazingly stunning kids much love,2
agree videos never disappointing,2
hey everyone fyi video mirrored follow along,2
else wants impress classroom lol,1
thank teaching us sir thank,2
follows steps perfectly slowly succeeds also ok lets try faster forgets,2
years old “going” moonwalk best video ever “how moonwalk” cheers buddy brilliant thanks lesson,2
best kind tutorial make person feel capable excited train move accomplishes abundance awesome work,2
learn you’ll never see walking forward,0
youve really focused essentials technique helped much ive tried learn tutorials didnt seem make progress minutes got worked thank,2
mihran sooooo happy could moonwalk explanation precise easy big thanks bottom heart,2
hey thats really great tutorial minutes took thank,2
first glitch easier way put leaves jungle leaves look top leaves,1
effective way villagers return night automatic bell alarm using night sensors linked timer rings thrice kinds really reminds clock curfew regulations,1
factory generates ideas consistent uploads completely different topics woah,1
glass panebeacon thing neat liked though find beacon beams kind unsightly general kind wish could boosted effect without beam know vanilla tweaks resource invisible doesnt mean everyone isnt seeming base surrounded beams maybe could make tinted glass function beam nullifier still maintaining effects thatd nice,2
ive using door trick years base entrance used problem since added crawling dont time right get sandwiched top block door,0
well actually smart carry around doors case want mine underwater dont respiration aqua affinity helmet,1
incredible video didnt know glass instead dead coral fan mud sugar cane thank much,2
idk people dont place glass sugar cane farms water prevents items falling save hoppers,1
started using mud sugar cane purely aesthetics didnt realize uses sugar cane farms,2
man genius never runs ideas lol,2
think brain hurting dont forget subtitles available,2
german listening dutch like understand dont yes dont,1
belgian speaks dutch ive seen speak english felt like big celebrity watching video felt like girl next door,1
wow afrikaans south africa understands every word dutch actually similar language like different accent amaizing,2
hands got recommended eurovision btw fantastic host nikkie,2
think speaking dutch english accent know dutch english actually came root besides german yiddish,1
doesn’t watch makeup videos doesn’t know word dutch sees title clicks instantly watches whole thing,0
dutch makeup tutorial says consists beauty products english names,1
first started watching videos never knew dutch thought american amazes well speak english accent wow ive always wanted learn dutch think rated language deserves attention world,2
wat ben jij toch een prachtig mens ieder keer als ik jouw video zien moest ik ook lachen zo leuk om jouw te zien en te horen je lacht zo aanstekelijk jij bent een topper nikkie,1
thanks raid sponsoring video install raid free iosandroidpc get special starter pack available next days,2
asian looked fried rice tutorial longer feel like failure,1
kool aid clip hilarious love drink gobbles sugar like addict thick mixture bubbling like witchs cauldron sugar got swallowed instant weird way,2
love give explanation video that’s logical well researched fact checked that’s makes great content creator love channel,2
koolaid one remember seeing back loved almost comical seeing heavy block sugar slowly sinking bubble underneath,2
henna freckle one looked alright put foundation ton face freckles looks depending much makeup apply,2
dont know humans feel better people failbut watching hilarious tutorials go wrong kinda puts good mood,2
yeah should’ve tested henna henna usually stays week days depends long keep much apply also think instead rubbing paper should’ve washed face every time get henna done hands wash hands don’t wipe people wipe wiping better hands apply henna wash face maybe cause didn’t wash face turned like maybe should’ve tested,1
work love watching kays cooking boss really good cook watching reaction lay screwing best,2
really like sense dry humor reminds mechanics teacher explanation something suddenly puts joke doesnt laugh continues see nothing happened,2
watch million time don’t know almost broke arm,0
son unos de los sexmaxinguno mañas se la sun hotter sugar sweeter joonie cooler yoongi butter bendiciones hermosa celina que dios te cuide donde quiera son unos de los mejores conciertos puede ir pero de tan solo verlos desde pantalla se que estuvo sorprendente,1
facile en fait j’ai essayé merci pour le tutoriel,1
that’s easy fun,2
все смотрят туториал тем временем явау какие крутые плакаты сейлор мун,1
love make stands,2
way goes way around best thing ever basically nobody,2
je tadore tu fais des vidéos trop bien,2
doesnt watching tutorial also watches something else,1
эльза это любовь,2
“only took decade find” finally find phone realize pocket whole time,1
dont cry smile happend wise man,2
lot newer ones reallyreally cool secrets one playing even hadsomewhat far away watera sunken version one old tutorial worlds,2
don’t remember tutorial world looking like remember whole thing castle farm right along starter house red stone area pond course,1
miss good old days mojang became extremely lazy restrictive,0
remember also tutorial map maps iconic,2
remember going outside tutorial area finding disk apparently disks scattered across different areas,1
bro loved playing loving much found could skip tutorial loved even,2
brings back many memories remember used play world since years old college,2
feel like become minecraft veteran around updates havent like feel luke thats official milestone,2
con esta canción mi prima mayor le está enseñando las vocales mi prima pequeña se ven muy tiernas,1
gracias estaba en un logro de plantas vs zombies en una guia decia right gracias vos salvaste,1
ayudó hacer mi dibujo de bf gf,2
muchas gracias por subirla encanta esta canción qwq,1
si tan solo fuera así de fácil conseguir novia,1
va por buen camino,2
uff amo la canción hasta mí abuela le gusta xd,2
puse la música como veces xd,1
epico bro sigue asi,1
esta bueno el video xd es chido,2
im surprised td ameritrade fidelity gives best execution experience nonoption trades free trades interactive brokers provides fast order execution pay fees trader robinhood far worst excessive pof others use pof extreme robinhood,0
robinhood severely underrated,0
webull amazing features robinhood front runs orders,2
interest rates go people spend less businesses peoples loan costs go sad thing inflation even get control damage done prices never go back i’m putting profits silver gold bitcoin ethereum food,0
robin hood made possible trade free wasn’t would still charging us place trades,1
that’s limit order never market order quite misleading story assumption retail traders don’t know place trade limit order,0
wonder market price include limit buys,1
would use limit trades common sense stock trader skews data using market trades,1
ameritrade best,2
bajaj finance gem indeed,2
thanks amazing discussion,2
conversation analysis comapnies much apperciated pls continue series learning much videos helps building thinking process company analysis thank parimal sir yadnya investment,2
always superb,2
see growth parimal shy person perfect speaker u r great,2
thank much madam please discuss asian paint stock,2
terrific parimal bfsi anyway ur forte high quality insight given,2
superb way discuss company,2
parimal sir always expert level,2
good series,2
im glad got crypto it’s turning point financiallybeen best decision far,2
thanks update keep journey current market taught lot lessons top list never pays live ones means managed grow nest egg around decent figures space months sad say lot us poor money management skills cents get advisor keep accountable aid make better decisions carolyn halles helping lot journey find better pay little bit peace mind worry money market trends still get burned,2
comes investing want money grow highest rates return lowest risk possible shortcuts getting rich smart ways go,2
fighting inflation like fed funds interest rate like stopping forest fire bucket water folks prepare accordingly make investment depend government funds,1
last two years also worst time buy real estate met bubble peak though take time resettle,0
homes way overvalued time sellers come reality,0
painful plateau economic misery continue years many forces propping market itll never get back average person anymore institutional money grab much property also many options homeowners simply selling sideways years come next generations go downhill hopefully worth greed asset bubble fed created,0
great time buyers right prices crash blackrock comes sweeps em cheap cash homeowners cant pay absurd mortgage rent exorbitant rates boost prices back nothing happy,0
needed real estate expert tell us thank much mr expert,2
real estate one dead markets tied collapse everything though,0
sorry people paid asking price last years,0
brookfield shareholder definitely happy theyre investing hard intel companies,0
makes think dividend shrink soon,0
jim hardon micron,1
time dump lrcx guess,0
guy advice terrible somedays age told buy meta,0
fans year alles sehr schön aber zuerst zusammen die nummern und eine empruonline brünette und eine andere blondine es wäre unfair wennb ich wählen würde,1
chip fabrication requires lot water arizona ok good thinking,1
yes build chips factory desert sounds smart,2
love intel,2
intel trouble,0
listen says it’s even crazier reduce payments income automatically pay years basically it’s going incentivize colleges charge,1
someone making per year need hand people making less year asinine,1
economics increasing supply money increases inflation time horrible news stock market economy whole biden lost vote hate trump im longer sure ill vote next election,0
biden best us president ever,2
regressive… fjb,0
great content feel would allow market dynamism determine trade either new space general probably naïve sphere seen far worse times enlightened traders continue make good use dip pump even acquiring equities towards trading sessions id say emphasis put trading since way profitable holding trading went smooth able raise btc started btc weeks implementing trades signals insights alex gomez would advise y’all trade asset rather hold future arent sure,2
pie chart happens flunk math classes,0
transfer wealth usually occur recession stocks drop buy meanwhile im focused making better investments earning recession fear increases apparently strategies gains present market read someone pulled profit within best stocks buy put watchlist,1
whoever made chart fired,0
pie chart put thumbnail,1
guys must trump clinton surveys pie graph adds bigger,1
something clearly wrong pie chart,0
i’m opportune irrespective economy crisis financial conditions still able earn returns initial every days crypto investment really profitable,2
worst representation graph ever public,0
guy look like harvey weinstin,1
𝗧𝗿𝗲𝗻𝗱𝗶𝗻𝗴 𝗮𝗱𝘂𝗹𝘁 𝗽𝗼𝗿𝗻 𝘃𝗶𝗱𝗲𝗼𝘀 𝗼𝗻𝗹𝘆 alles sehr schön aber zuerst zusammen die nummern und eine empruonline brünette und eine andere blondine es wäre unfairz wenn ich wählen würde,1
fans year alles sehr schön aber zuerst zusammen die nummern und eine warmthhhonline brünette und eine andere blondine es wäre unfair wennk ich wählen würde,1
alles sehr schön aber zuerst zusammen die nummern und eine verwohnonline brünette und eine anderem blondine es wäre unfair wenn ich wählen würde,1
thoughts energy independent nation thoughts nuclear energy wbf university join school ⮕,1
two major nuclear disasters happened incompetence chernobyl natural disaster fukushima british citizen would say part capable preventing two things we’ve wasted years nuclear understanding fine tuning opinion let’s get plants running baby,0
think anyone spent time working modern agile corporate environment could tell crux problem instant longer plan past next quarter supply chain bottleneck another way saying let beancounters run show good right something happened could neither model predict cerveza system brittle design much cheaper way nuclear energy runs counter business ethos huge engineering lift takes years pay need trained workforce domestic production fabrication capacity forge parts machine weld certify maintain period years instead weve gleefully shutting profitable factories home gutting workforces funneling everyone college resulting massive brain drain skill loss old timers machinists retire hey delivered lot value shareholders chickens coming home roost,0
germany acted foolishly decommissioning much nuclear providing much clean energy emissions would likely much lower kept around plus would energy independence personally big fan nuclear provides kind reliable concentrated energy production fossil fuel based systems offer without emissions renewables require much land raw materials produce relatively small amounts energy compared nuclearfossil fuels would far rather nuclear power plants replace existing coal gas plants using small plots land renewable requires covering vast amounts land solarwind order collect highly defuse energy source windsolar land used farming nature preserves renewables solar using worthless land desert maybe makes senses problems longer transmission lines frequent cleaningmaintenance needed due dust offshore wind also resolves land use problem costs maintaining windmills extremely harsh ocean environment high mention ruining view ocean front properties,1
known literally every nation world youre dependent nations subject whims important food energy independence looks eu moves remove food independence well hmm know remove others independence supposed make dependent arent supposed weaken,1
nuclear great carbonfree base load electricity source i’d like see competition rather companion renewables future electrical generation portfolio downside nuclear expensive build insure actual watts generated among cheapest also concerns total available uranium run reactors seems like we’ll enough years generate energy nuclear top thorium reactors could viable alternative uranium counterparts another new direction nuclear small modular reactors gen theory much cheaper build run making initial investment lower would also give us greater agility planning electrical grid,1
impressed marko made video regarding energy use eu useful view data futures point view companies plan future availability way keep good work marko btw nuclear energy overlooked last years needs come back sad german french embraced nuclear energy pulled back leaves open crisis america take heed,1
excellent video marko things look really bad recently reported germans among many others probably already spend savings fight inflation instead salaries rise cover dont want imagine happen winter energy bills really increase savings run,0
great video marko great job sadly netherlands list viewer replied videos addition tell fukushima nuclear incident march eu banned nuclear power plants due risk second chernobyl incident thru regulations coal stamped dirty gas second best option nuclear power go back history north european countries netherlands also build infrastructure gas pipes cities villages since wasnt need change gas promoted perfect storm created need coal nuclear power plants restarted fill energy need point view things change nuclear way go create military security perimeter around nuclear power plants western world shouldnt working russia china energy productions due believe differences reliability furthermore ecb cant loosen monetary policy nothing stimulate intrest rates financial unstable countries call pigs portugal italy greece spain structural inflation problems russia knows ecb messed big time last least eu also usa canada australia japan need stop applying qe start paying debts slowly deflate upcoming years system implode nothing affordable thanks marko,2
hi marko im living germany born though following podcast good analysis honestly european feel quite disappointed everything understand administration decided invest nuclear energy fukushima accident hand cannot understand didnt invest resources say europe especially germany didnt diversify comes energy suppliers like said ignored fact even though already couple years ago possible delivery situation russia,0
thanh thanks b well country guess get done,2
bidens recession control,0
hahahahahaha talking “middle class americans” like knows single thing,0
deleted thumbs,0
vibes,1
said whole lot nothing always,0
recovery housing market arent mortgage lenders sinking,1
looks happy maybe lottery thats prices dont matter,2
can’t tell chick,0
lol gas yet,1
pretty,2
pff cali lol,1
yes please oooooooooh,2
inflations getting crazy i’m gonna start cutting things like making payments soon,0
things going get lot worse… can’t see way this… liberal government concerned ukraine… haven’t done anything help you…a canadian… keep voting way get results…,0
im concerned federal government sending workers sneak saskatchewan trespass private property theres sending mps taiwan stir war pot also anyone else notice enthusiastic greeting deputy tweak gave german chancellor know hes probably hot shower,0
inflation soars economy slows sure thank local liberal member parliament local ndp member parliament inflation direct result liberal federal government monetary policy policies shamelessly supported ndp,0
problem voting hiring basis diversity,0
imagine trudeau invested ukraine country maybe healthcare system,1
don’t forget “to get booster shots” it’s “ weeks flatten curve “we’re together” poor bankrupt “we’re going build back better”… wake canada start taking accountability responsibility situations,1
lol government give corporations making record profits money canadians childcare fix inflation give break governments screw small guy get another job step,0
stop printing money,1
price groceries doubledrents skyrocketed everything increased except income,0
great content feel would allow market dynamism determine trade either new space general probably naïve sphere seen far worse times enlightened traders continue make good use dip pump even acquiring equities towards trading sessions id say emphasis put trading since way profitable holding trading went smooth able raise btc started btc weeks implementing trades signals insights alex gomez would advise y’all trade asset rather hold future arent sure,2
honestly appreciate content technical analysis good find truly baffling major crypto youtubers look mostly pure ta completely ignore bigger narrative btc pumpspumped future outlook even rosier seems kinda irresponsible ignore fact etf launch far caused major dump peaks btc already shaky footing historically low volume almost pure whale pumpsnarrowly avoiding longterm bear market emphasis put day tradiing less affected unpredictable nature market made btc btcfrom day tradng jacob carlson insights chartshis one step ahead analysis reach mr jacob carlson,0
right great insight started investing years back read old oldschool rules turns primitive analysis business human ardour drives stock market always evolving small part point social media causing extreme polarization reality cryptostock market one toughest mental games world building wealth involves developing good habits like regularly putting money away intervals solid investments financial management crucial topic tend shy away ends haunting near future putting time effort activities investments yield profitable return future aiming obligation responsibility investing market volatile depending bull run make profit investing without guidance advise everyone never stop investing never stop improving never stop something new trade advisory great experience taking decision months back best decision far able day trade crypto assets increased portfolio holdings atop btc profits elementary btc trade signal tips guidance investment advisor mrs robin moore able scale demented stockcrypto deterioration saved investment search way recover loses crash accumulate profits reach crypto investment profitable trading system mentorship one best approach support assets incase goes roughͳeiєɠɾαm moorerobin whatsapp crypto investment ideas,2
im glad got crypto it’s turning point financially best decision far,2
reminder everyone want merge wallet use others end everyone loss everything wallet,0
traders lose learn hold one goes broke rich without market pain stop selling buying emotion investment hold get pain years youll great dont buy meme coins hadnt help antonio carlson cant thank enough already given crypto losing much money,1
right great insight started investing years ago read old oldschool rules turns fundamental analysis business human emotion drives stock market always evolving small part point social media causing extreme polarization solid video think important investors note market experiencing mini bear rally could exciting still roughly year great race analogy still behind think come august release another cpi reading august cause volatility opinion beginning recession overall opportunity investors time remain steadfast strategy longterm obligation responsibility investing market volatile depending bull run make profit investing without guidance advise everyone never stop investing never stop improving never stop something new trade advisory great experience taking decision years back best decision far year able day trade crypto assets increased trading portfolio profits trade strategy guidance advisor expert marshall clinton able scale crazy stockcrypto downtrend saved finances search way recover loses crash accumulate profits reach crypto investment profitable trading system mentorship one best medium backup assets incase goes bearishmarshallclinton whatsapp✙ always remember share experience others,2
buying btc eth turned one year,2
mean buy going,1
ive waiting course open since last year saw mit techtv videos yet thanks much mit making quality education available everyone hope would also edx version course,2
enjoyed video mind blowing explanation thank sir,2
thank mit enjoying channel learning applying knowledge dream attend mit thank making available us,2
wow lectures actually waiting forthank much mit,2
one best lectures saw fancy superhero chest beating humble simple yet understood thanks lot may keep learning earning,2
notable timestamps key facts course background introductory examples financial mathematics real life applications projects,1
thank posting videos online feel privileged watch,2
great lecturer good explanation,2
thanks lot course it´s amazing,2
thank guys video impressive intresting spent hour pleasure one time thank guys,2
jcreew nyke lululemon abercrombi stocks,1
want get smarter faster subscribe daily videos,2
reach potential need start working towards investing remains smartest way prepare unexpected space extremely pleased decision made good news late,2
yea sucked watch portfolio tank real time also knew stocks lose average bear markets gain bull markets ignored news kept buying index funds waited millionaire talking investing,0
times amazes greatly way moved average lifestyle earning per month utter shock word understood lot past years doubt opportunities abound financial markets thing know focus,0
video informative thank taking time educate people money watch understand fully content lot content one hour well done thank,2
bill ackman lemonade stand example starting business form corporation • shares stock investor invests shares balance sheet assets liabilities stockholders equity fixed assets inventory income statement growing business statement cash flows socf evalutating value equity investor took risk eg equity investor made returns investment debt equity assessing risk government bonds low risk investment profiting entrepreneur valuation determining company’s worth selling shares board directors benefit ipo investing interest returns importance losing investment money avoid losses keys successful investing don’t invest startups invest public companies invest businesses understand make money invest reasonable price invest company forever business forever coca cola mcdonalds • product people need • unique • brand loyalty high barriers entry low reinvestment cost controlled company investing psychology investing financially secure don’t get spooked short term fluctuation work invest reasonable price • mutual fund • good money manager explain whatwhy invest good reputation value approach year track record consistent approach • hedge fund recapping introduction invest future,1
economic crisis keep rising one needs different streams income well detailed diversified investment portfolio financial markets needed survive well secure profitable investment future thanks mrs sophia johnny improving portfolio,2
comes investing diversification key that’s engage sectors based projected growth there’s shortcut getting rich smart ways go,2
thank video question expansion year need additional new stand stock inventory locations end first year loss hand fund expansion,1
well done especially someone ceo took time thank,2
dear crash course economics team want thank everything weeks ago panicking academic decathlon competition coming knew nothing economics watched videos result received medal economics thank everything continue good work,2
notes anyone needs em barter system alternative money highly inefficient money serves medium exchange store value unit account past gold standard connected dollar value gold stock market part financial system composed lenders corporations households borrowers households businesses governments financial system network institutions markets contracts brings lenders borrowers together ways happens banks bonds stock market banks deal debt stocks deal equity difference value assets interests cost liabilities something owned financial instrument tradeable asset kind banks financial institutions establishment conducts financial transactions investments loans deposits,1
episode came bitcoin around giant zuccini outrangous,1
best video series far straightforward easy follow political stalking horses,2
guys awesome one boring subjects changed one interesting ones thank,2
appreciate service performing others videos thank please keep,2
love channel giving much information something interested,2
like made easy understand process thank,2
minor correction bitcoin anonymous pseudonymous transactions ever occurred since bitcoins inception permanently recorded public worldwide ledger therere names identities associated transaction doesnt mean someone cant figure made transactions research fact already tools help assist given fact using bitcoins illicit transactions ill advised fiat cash like dollars euros better suited purpose,1
omg love thanks actually speaking rate follow videos edited sliced together tightly pauses sentences information sink,2
new stock market every stock bought far luck bought expensive feel missed stock opportunities far tech stocksi believe yearly income would good investment want plug savings stock market know sounds bit dull would like know learn investing let somebody else capable like fa please share thoughts kind tired searching good stock buy losing good opportunities,0
way market moving well mostly hold longer realize profit gain think video profit present market effective mean ive heard people making upto within months id like know,1
old crypto investor fomod heavily didnt clue made many stupid mistakes lucky still made nice gains kept btc eth bag would enough quadruple amount decent drop recently decided alice marcella take market makes sense im following lead upset wrong totally missed bottom absolutely actually made lot profit i’m still trading till date would advise yall trade asset rather hodl future arent sure,2
im glad got crypto it’s turning point financiallybeen best decision far,2
high interest rates environment logical buy consumer staples discretionary people consumers buy need certain products wont affected much especially highly priced means high earners especially important company called apple important know product pricing consumer,2
away work still earning good cash help mr richard friedman trading awesome experience stock market cryptocurrency well,2
yahoo going overdrive trash talking ryan smell scared,0
great insight man trying make sense crypto market structure pretty daunting complete noob investor regardless market disposition whats attractive possibility making portfolio changing returns opportune meet stacy huth exceptional knowledge market saved inherent losses far earned btc last quarter time alive indeed,2
way things moving think need see video survive amidst present recession mean everything shambles surprisingly heard people still make within months id like know still possible times lazy,0
burned,2
yes could told coming feb work industry know stretched people last years rates moving even high ’s lights wait till they’re mid ’s,1
sad thing inflation even get control damage done prices never go back market won’t crash midterms i’m putting profits silver gold bitcoin ethereum food,0
thought didnt enough houses thought demand high money money money would keep coming,0
opinion depending location happens foreclosure notices starting pop either heading correction possibly crash def easy predict,0
ask percent higher price years ago thats gonna happen,1
portfolio always growing fearless others scared warren buffet famously stated longterm investments made patience virtue stock market always rebounds,2
